jobid,exename,numnodes,numcpus,numtasks,executiontime,start,end,power,memory,appname,taskspercpu,taskspernode,user
3802,pw.x,1,272,1,759,2020-12-04T00:24:30,2020-12-04T00:37:09,137.07,3237030,pw,0.003676471,1,user_109
3803,pw.x,1,272,1,761,2020-12-04T00:24:30,2020-12-04T00:37:11,137.354,3188160,pw,0.003676471,1,user_109
3804,pw.x,1,272,1,753,2020-12-04T00:24:30,2020-12-04T00:37:03,140.28,3604800,pw,0.003676471,1,user_109
3805,pw.x,1,272,1,751,2020-12-04T00:24:30,2020-12-04T00:37:01,140.613,3181198,pw,0.003676471,1,user_109
3806,pw.x,1,272,1,774,2020-12-04T00:24:30,2020-12-04T00:37:24,139.169,3495740,pw,0.003676471,1,user_109
3807,pw.x,1,272,1,765,2020-12-04T00:24:30,2020-12-04T00:37:15,141.821,3586090,pw,0.003676471,1,user_109
3808,pw.x,1,272,1,785,2020-12-04T00:24:30,2020-12-04T00:37:35,143.305,3288240,pw,0.003676471,1,user_109
3809,pw.x,1,272,1,737,2020-12-04T00:24:30,2020-12-04T00:36:47,142.072,3177200,pw,0.003676471,1,user_109
3810,pw.x,1,272,1,758,2020-12-04T00:24:30,2020-12-04T00:37:08,145.028,3313440,pw,0.003676471,1,user_109
3811,pw.x,1,272,1,762,2020-12-04T00:24:30,2020-12-04T00:37:12,145.077,3568190,pw,0.003676471,1,user_109
3812,pw.x,1,272,1,747,2020-12-04T00:24:30,2020-12-04T00:36:57,142.215,3596470,pw,0.003676471,1,user_109
3813,pw.x,1,272,1,718,2020-12-04T00:24:30,2020-12-04T00:36:28,139.823,3270830,pw,0.003676471,1,user_109
3814,pw.x,1,272,1,775,2020-12-04T00:27:25,2020-12-04T00:40:20,143.476,3131600,pw,0.003676471,1,user_109
3815,pw.x,1,272,1,768,2020-12-04T00:27:25,2020-12-04T00:40:13,143.711,3193350,pw,0.003676471,1,user_109
3816,pw.x,1,272,1,772,2020-12-04T00:27:25,2020-12-04T00:40:17,137.209,3372750,pw,0.003676471,1,user_109
3817,pw.x,1,272,1,777,2020-12-04T00:27:25,2020-12-04T00:40:22,139.352,3153480,pw,0.003676471,1,user_109
3818,pw.x,1,272,1,776,2020-12-04T00:27:25,2020-12-04T00:40:21,137.391,3259250,pw,0.003676471,1,user_109
3819,pw.x,1,272,1,777,2020-12-04T00:27:25,2020-12-04T00:40:22,140.105,3274160,pw,0.003676471,1,user_109
3820,pw.x,1,272,1,777,2020-12-04T00:27:25,2020-12-04T00:40:22,144.357,5143850,pw,0.003676471,1,user_109
3821,pw.x,1,272,1,777,2020-12-04T00:27:25,2020-12-04T00:40:22,139.457,5181060,pw,0.003676471,1,user_109
3822,pw.x,1,272,1,776,2020-12-04T00:27:25,2020-12-04T00:40:21,141.567,3277040,pw,0.003676471,1,user_109
3823,pw.x,1,272,1,777,2020-12-04T00:27:25,2020-12-04T00:40:22,136.213,3337580,pw,0.003676471,1,user_109
3824,pw.x,1,272,1,784,2020-12-04T00:27:25,2020-12-04T00:40:29,136.525,3280630,pw,0.003676471,1,user_109
3825,pw.x,1,272,1,746,2020-12-04T00:27:25,2020-12-04T00:39:51,141.305,3405490,pw,0.003676471,1,user_109
3826,pw.x,1,272,1,753,2020-12-04T00:27:25,2020-12-04T00:39:58,147.134,3377690,pw,0.003676471,1,user_109
3827,pw.x,1,272,1,768,2020-12-04T00:27:25,2020-12-04T00:40:13,137.298,3171310,pw,0.003676471,1,user_109
3828,pw.x,1,272,1,777,2020-12-04T00:27:25,2020-12-04T00:40:22,138.149,3240260,pw,0.003676471,1,user_109
3829,pw.x,1,272,1,776,2020-12-04T00:27:25,2020-12-04T00:40:21,138.775,5125850,pw,0.003676471,1,user_109
3830,pw2bgw.x,1,272,1,738,2020-12-04T00:27:25,2020-12-04T00:39:43,140.828,3249930,bgw,0.003676471,1,user_109
3831,pw.x,1,272,1,777,2020-12-04T00:27:25,2020-12-04T00:40:22,138.397,3239540,pw,0.003676471,1,user_109
3832,pw.x,1,272,1,792,2020-12-04T00:27:25,2020-12-04T00:40:37,135.45,5284900,pw,0.003676471,1,user_109
3833,pw.x,1,272,1,807,2020-12-04T00:27:25,2020-12-04T00:40:52,144.644,3122450,pw,0.003676471,1,user_109
3834,pw.x,1,272,1,776,2020-12-04T00:27:25,2020-12-04T00:40:21,139.221,3308240,pw,0.003676471,1,user_109
3835,pw.x,1,272,1,776,2020-12-04T00:27:26,2020-12-04T00:40:22,140.284,3214510,pw,0.003676471,1,user_109
3836,pw.x,1,272,1,776,2020-12-04T00:27:26,2020-12-04T00:40:22,143.936,3099170,pw,0.003676471,1,user_109
3837,pw.x,1,272,1,775,2020-12-04T00:27:26,2020-12-04T00:40:21,140.05,3184020,pw,0.003676471,1,user_109
3838,pw.x,1,272,1,797,2020-12-04T00:27:26,2020-12-04T00:40:43,133.003,3223180,pw,0.003676471,1,user_109
3839,pw.x,1,272,1,806,2020-12-04T00:27:26,2020-12-04T00:40:52,138.636,3129090,pw,0.003676471,1,user_109
3840,pw.x,1,272,1,775,2020-12-04T00:27:26,2020-12-04T00:40:21,141.32,3257020,pw,0.003676471,1,user_109
3841,pw.x,1,272,1,779,2020-12-04T00:27:26,2020-12-04T00:40:25,143.227,3209460,pw,0.003676471,1,user_109
3842,pw.x,1,272,1,798,2020-12-04T00:27:26,2020-12-04T00:40:44,138.96,3280250,pw,0.003676471,1,user_109
3843,pw.x,1,272,1,783,2020-12-04T00:27:26,2020-12-04T00:40:29,140.76,3145450,pw,0.003676471,1,user_109
3844,pw.x,1,272,1,780,2020-12-04T00:27:26,2020-12-04T00:40:26,143.688,3437210,pw,0.003676471,1,user_109
3845,pw.x,1,272,1,776,2020-12-04T00:27:26,2020-12-04T00:40:22,142.713,3165730,pw,0.003676471,1,user_109
3846,pw.x,1,272,1,797,2020-12-04T00:27:26,2020-12-04T00:40:43,139.199,3322800,pw,0.003676471,1,user_109
3847,pw2bgw.x,1,272,1,726,2020-12-04T00:27:26,2020-12-04T00:39:32,135.296,3097390,bgw,0.003676471,1,user_109
3848,pw.x,1,272,1,782,2020-12-04T00:27:26,2020-12-04T00:40:28,137.221,3188200,pw,0.003676471,1,user_109
3849,pw.x,1,272,1,802,2020-12-04T00:27:26,2020-12-04T00:40:48,133.894,3203820,pw,0.003676471,1,user_109
3850,pw2bgw.x,1,272,1,726,2020-12-04T00:27:26,2020-12-04T00:39:32,136.74,3199670,bgw,0.003676471,1,user_109
3851,pw.x,1,272,1,776,2020-12-04T00:30:03,2020-12-04T00:42:59,140.56,3398600,pw,0.003676471,1,user_109
3852,pw.x,1,272,1,781,2020-12-04T00:30:03,2020-12-04T00:43:04,140.371,3537440,pw,0.003676471,1,user_109
3853,pw.x,1,272,1,774,2020-12-04T00:30:03,2020-12-04T00:42:57,143.779,3142220,pw,0.003676471,1,user_109
3854,pw.x,1,272,1,746,2020-12-04T00:33:15,2020-12-04T00:45:41,143.541,3322110,pw,0.003676471,1,user_109
3855,pw.x,1,272,1,3242,2020-12-05T20:53:31,2020-12-05T21:47:33,127.373,2761110,pw,0.003676471,1,user_109
3856,pw.x,100,27200,100,1061,2020-12-02T22:44:56,2020-12-02T23:02:37,205.576,5174290,pw,0.003676471,1,user_110
3857,pw.x,32,8704,32,3228,2020-12-03T04:23:06,2020-12-03T05:16:54,200.977,10504800,pw,0.003676471,1,user_111
3858,pw.x,32,8704,32,3396,2020-12-03T06:44:57,2020-12-03T07:41:33,199.852,10452000,pw,0.003676471,1,user_111
3859,pw2bgw.x,8,2176,8,2406,2020-12-04T13:26:10,2020-12-04T14:06:16,161.054,-7700050,bgw,0.003676471,1,user_111
3860,pw.x,1,272,1,822,2020-12-04T09:39:19,2020-12-04T09:53:01,258.054,18078700,pw,0.003676471,1,user_112
3861,qlua,16,4352,16,7343,2020-11-30T07:55:59,2020-11-30T09:58:22,235.818,16449600,qlua,0.003676471,1,user_113
3862,qlua,16,4352,16,7241,2020-11-30T07:56:33,2020-11-30T09:57:14,241.013,16339900,qlua,0.003676471,1,user_113
3863,qlua,16,4352,16,7309,2020-11-30T08:00:33,2020-11-30T10:02:22,238.614,16300700,qlua,0.003676471,1,user_113
3864,qlua,16,4352,16,7392,2020-11-30T08:02:43,2020-11-30T10:05:55,238.861,16955500,qlua,0.003676471,1,user_113
3865,qlua,16,4352,16,7336,2020-11-30T08:10:40,2020-11-30T10:12:56,235.209,15825000,qlua,0.003676471,1,user_113
3866,qlua,16,4352,16,69705,2020-12-01T14:18:13,2020-12-02T09:39:58,236.663,26699700,qlua,0.003676471,1,user_113
3867,qlua,16,4352,16,70144,2020-12-01T14:18:13,2020-12-02T09:47:17,238.89,26748000,qlua,0.003676471,1,user_113
3868,qlua,16,4352,16,70395,2020-12-01T19:47:53,2020-12-02T15:21:08,240.658,26651800,qlua,0.003676471,1,user_113
3869,qlua,16,4352,16,69753,2020-12-01T19:47:53,2020-12-02T15:10:26,242.13,26716400,qlua,0.003676471,1,user_113
3870,qlua,16,4352,16,71156,2020-12-02T02:41:52,2020-12-02T22:27:48,241.804,27274300,qlua,0.003676471,1,user_113
3871,qlua,16,4352,16,71002,2020-12-02T07:17:46,2020-12-03T03:01:08,241.949,27253600,qlua,0.003676471,1,user_113
3872,qlua,16,4352,16,70031,2020-12-02T07:17:46,2020-12-03T02:44:57,239.9,27579400,qlua,0.003676471,1,user_113
3873,qlua,16,4352,16,70138,2020-12-02T10:03:48,2020-12-03T05:32:46,238.393,26836200,qlua,0.003676471,1,user_113
3874,qlua,16,4352,16,70215,2020-12-02T10:03:48,2020-12-03T05:34:03,240.698,26578600,qlua,0.003676471,1,user_113
3875,qlua,16,4352,16,70290,2020-12-02T14:07:35,2020-12-03T09:39:05,239.698,26943500,qlua,0.003676471,1,user_113
3876,qlua,16,4352,16,70576,2020-12-02T14:07:35,2020-12-03T09:43:51,242.441,26712100,qlua,0.003676471,1,user_113
3877,qlua,16,4352,16,70701,2020-12-02T20:36:17,2020-12-03T16:14:38,243.041,25036700,qlua,0.003676471,1,user_113
3878,qlua,16,4352,16,70274,2020-12-03T02:46:46,2020-12-03T22:18:00,243.816,26834700,qlua,0.003676471,1,user_113
3879,qlua,16,4352,16,70232,2020-12-03T02:51:16,2020-12-03T22:21:48,239.328,26732300,qlua,0.003676471,1,user_113
3880,qlua,16,4352,16,70073,2020-12-03T07:17:23,2020-12-04T02:45:16,244.439,26908100,qlua,0.003676471,1,user_113
3881,qlua,16,4352,16,72978,2020-12-03T18:34:57,2020-12-04T14:51:15,238.595,26824400,qlua,0.003676471,1,user_113
3882,qlua,16,4352,16,70153,2020-12-04T01:24:17,2020-12-04T20:53:30,240.754,26810100,qlua,0.003676471,1,user_113
3883,qlua,16,4352,16,69837,2020-12-04T18:22:49,2020-12-05T13:46:46,241.95,26676900,qlua,0.003676471,1,user_113
3884,qlua,16,4352,16,69990,2020-12-04T18:43:27,2020-12-05T14:09:57,241.852,26573900,qlua,0.003676471,1,user_113
3885,qlua,16,4352,16,6312,2020-12-05T06:05:58,2020-12-05T07:51:10,238.543,25313700,qlua,0.003676471,1,user_113
3886,qlua,16,4352,16,7555,2020-12-05T09:39:27,2020-12-05T11:45:22,238.039,17074100,qlua,0.003676471,1,user_113
3887,qlua,16,4352,16,7569,2020-12-05T09:39:27,2020-12-05T11:45:36,237.327,17399900,qlua,0.003676471,1,user_113
3888,qlua,16,4352,16,7522,2020-12-05T11:54:10,2020-12-05T13:59:32,236.128,16221200,qlua,0.003676471,1,user_113
3889,qlua,16,4352,16,7761,2020-12-05T11:54:10,2020-12-05T14:03:31,239.149,17093600,qlua,0.003676471,1,user_113
3890,qlua,16,4352,16,2367,2020-12-05T15:01:27,2020-12-05T15:40:54,233.093,22771900,qlua,0.003676471,1,user_113
3891,qlua,1152,313344,1152,7548,2020-11-30T10:39:14,2020-11-30T12:45:02,215.281,15465600,qlua,0.003676471,1,user_114
3892,qlua,1152,313344,1152,7709,2020-11-30T16:16:45,2020-11-30T18:25:14,213.462,15353700,qlua,0.003676471,1,user_114
3893,qlua,24,6528,24,720,2020-12-01T10:37:13,2020-12-01T10:49:13,217.675,11412400,qlua,0.003676471,1,user_114
3894,qlua,12,3264,12,2413,2020-12-01T10:51:01,2020-12-01T11:31:14,224.436,12053000,qlua,0.003676471,1,user_114
3895,qlua,12,3264,12,607,2020-12-02T00:39:43,2020-12-02T00:49:50,220.958,11867900,qlua,0.003676471,1,user_114
3896,qlua,12,3264,12,610,2020-12-02T00:39:43,2020-12-02T00:49:53,224.534,11580100,qlua,0.003676471,1,user_114
3897,qlua,12,3264,12,639,2020-12-02T00:39:43,2020-12-02T00:50:22,223.716,11693700,qlua,0.003676471,1,user_114
3898,qlua,12,3264,12,746,2020-12-02T00:42:24,2020-12-02T00:54:50,214.016,11388000,qlua,0.003676471,1,user_114
3899,qlua,24,6528,24,798,2020-12-02T00:44:54,2020-12-02T00:58:12,205.766,10580500,qlua,0.003676471,1,user_114
3900,qlua,12,3264,12,2703,2020-12-02T03:23:07,2020-12-02T04:08:10,228.471,12961700,qlua,0.003676471,1,user_114
3901,qlua,12,3264,12,2070,2020-12-02T03:23:07,2020-12-02T03:57:37,224.152,11960800,qlua,0.003676471,1,user_114
3902,e3sm.exe,21,5712,21,3791,2020-11-30T00:19:20,2020-11-30T01:22:31,241.433,13608200,e3sm,0.003676471,1,user_115
3903,e3sm.exe,21,5712,21,3733,2020-11-30T00:19:21,2020-11-30T01:21:34,244.835,13772800,e3sm,0.003676471,1,user_115
3904,e3sm.exe,21,5712,21,3772,2020-11-30T01:28:08,2020-11-30T02:31:00,243.02,14276900,e3sm,0.003676471,1,user_115
3905,e3sm.exe,21,5712,21,3804,2020-11-30T01:29:48,2020-11-30T02:33:12,238.102,13597900,e3sm,0.003676471,1,user_115
3906,e3sm.exe,21,5712,21,3636,2020-11-30T05:52:09,2020-11-30T06:52:45,244.876,13674400,e3sm,0.003676471,1,user_115
3907,e3sm.exe,21,5712,21,3594,2020-11-30T06:27:33,2020-11-30T07:27:27,247.732,14056200,e3sm,0.003676471,1,user_115
3908,e3sm.exe,21,5712,21,3631,2020-11-30T07:09:56,2020-11-30T08:10:27,242.257,14045800,e3sm,0.003676471,1,user_115
3909,e3sm.exe,21,5712,21,3658,2020-11-30T07:16:52,2020-11-30T08:17:50,246.813,14146700,e3sm,0.003676471,1,user_115
3910,e3sm.exe,21,5712,21,3657,2020-11-30T07:16:55,2020-11-30T08:17:52,247.793,14339900,e3sm,0.003676471,1,user_115
3911,e3sm.exe,21,5712,21,3623,2020-11-30T07:20:03,2020-11-30T08:20:26,245.178,14119100,e3sm,0.003676471,1,user_115
3912,e3sm.exe,21,5712,21,3591,2020-11-30T07:20:03,2020-11-30T08:19:54,248.738,14001600,e3sm,0.003676471,1,user_115
3913,e3sm.exe,21,5712,21,3599,2020-11-30T07:25:09,2020-11-30T08:25:08,245.492,14090200,e3sm,0.003676471,1,user_115
3914,e3sm.exe,21,5712,21,3622,2020-11-30T07:32:27,2020-11-30T08:32:49,246.24,14060900,e3sm,0.003676471,1,user_115
3915,e3sm.exe,21,5712,21,3590,2020-11-30T07:45:07,2020-11-30T08:44:57,244.465,14106600,e3sm,0.003676471,1,user_115
3916,e3sm.exe,21,5712,21,3588,2020-11-30T07:48:50,2020-11-30T08:48:38,243.203,14120400,e3sm,0.003676471,1,user_115
3917,e3sm.exe,21,5712,21,3594,2020-11-30T08:11:55,2020-11-30T09:11:49,247.058,14066200,e3sm,0.003676471,1,user_115
3918,e3sm.exe,21,5712,21,3669,2020-11-30T08:18:49,2020-11-30T09:19:58,247.705,14304100,e3sm,0.003676471,1,user_115
3919,e3sm.exe,21,5712,21,3645,2020-11-30T08:22:02,2020-11-30T09:22:47,243.82,14069000,e3sm,0.003676471,1,user_115
3920,e3sm.exe,21,5712,21,3626,2020-11-30T08:26:45,2020-11-30T09:27:11,244.719,13978000,e3sm,0.003676471,1,user_115
3921,e3sm.exe,21,5712,21,3638,2020-11-30T08:33:34,2020-11-30T09:34:12,244.795,14100300,e3sm,0.003676471,1,user_115
3922,e3sm.exe,21,5712,21,3628,2020-11-30T08:33:34,2020-11-30T09:34:02,244.514,13965000,e3sm,0.003676471,1,user_115
3923,e3sm.exe,21,5712,21,3646,2020-11-30T08:42:21,2020-11-30T09:43:07,247.327,13912100,e3sm,0.003676471,1,user_115
3924,e3sm.exe,21,5712,21,3630,2020-11-30T08:42:21,2020-11-30T09:42:51,245.799,13930200,e3sm,0.003676471,1,user_115
3925,e3sm.exe,21,5712,21,3592,2020-11-30T08:42:48,2020-11-30T09:42:40,245.553,14025400,e3sm,0.003676471,1,user_115
3926,e3sm.exe,21,5712,21,3629,2020-11-30T08:42:48,2020-11-30T09:43:17,245.216,14021300,e3sm,0.003676471,1,user_115
3927,e3sm.exe,21,5712,21,3642,2020-11-30T08:42:48,2020-11-30T09:43:30,248.3,14096200,e3sm,0.003676471,1,user_115
3928,e3sm.exe,21,5712,21,3668,2020-11-30T08:42:48,2020-11-30T09:43:56,246.857,14111900,e3sm,0.003676471,1,user_115
3929,e3sm.exe,21,5712,21,3639,2020-11-30T08:42:48,2020-11-30T09:43:27,245.01,14008100,e3sm,0.003676471,1,user_115
3930,e3sm.exe,21,5712,21,3644,2020-11-30T08:42:48,2020-11-30T09:43:32,248.108,14142700,e3sm,0.003676471,1,user_115
3931,e3sm.exe,21,5712,21,3677,2020-11-30T08:48:21,2020-11-30T09:49:38,248.492,14203700,e3sm,0.003676471,1,user_115
3932,e3sm.exe,21,5712,21,4443,2020-11-30T12:45:27,2020-11-30T13:59:30,223.852,11925700,e3sm,0.003676471,1,user_115
3933,e3sm.exe,21,5712,21,3833,2020-11-30T12:45:27,2020-11-30T13:49:20,241.509,13618800,e3sm,0.003676471,1,user_115
3934,e3sm.exe,21,5712,21,3701,2020-11-30T13:17:55,2020-11-30T14:19:36,242.578,13943900,e3sm,0.003676471,1,user_115
3935,e3sm.exe,21,5712,21,4530,2020-11-30T14:14:11,2020-11-30T15:29:41,221.786,11884100,e3sm,0.003676471,1,user_115
3936,e3sm.exe,21,5712,21,3681,2020-11-30T14:17:09,2020-11-30T15:18:30,244.116,13992200,e3sm,0.003676471,1,user_115
3937,e3sm.exe,21,5712,21,3898,2020-11-30T14:31:18,2020-11-30T15:36:16,239.231,13704700,e3sm,0.003676471,1,user_115
3938,e3sm.exe,21,5712,21,3697,2020-11-30T14:34:55,2020-11-30T15:36:32,243.406,14150500,e3sm,0.003676471,1,user_115
3939,e3sm.exe,21,5712,21,3706,2020-11-30T14:39:16,2020-11-30T15:41:02,244.142,13916100,e3sm,0.003676471,1,user_115
3940,e3sm.exe,21,5712,21,3708,2020-11-30T14:49:38,2020-11-30T15:51:26,242.31,13832800,e3sm,0.003676471,1,user_115
3941,e3sm.exe,21,5712,21,3848,2020-11-30T19:33:14,2020-11-30T20:37:22,241.179,13632700,e3sm,0.003676471,1,user_115
3942,e3sm.exe,21,5712,21,3718,2020-11-30T19:39:19,2020-11-30T20:41:17,245.921,14100400,e3sm,0.003676471,1,user_115
3943,e3sm.exe,21,5712,21,3775,2020-11-30T20:29:55,2020-11-30T21:32:50,239.75,14041900,e3sm,0.003676471,1,user_115
3944,e3sm.exe,21,5712,21,3724,2020-11-30T20:42:52,2020-11-30T21:44:56,244.873,13994900,e3sm,0.003676471,1,user_115
3945,e3sm.exe,21,5712,21,3745,2020-12-01T00:12:11,2020-12-01T01:14:36,242.633,14143500,e3sm,0.003676471,1,user_115
3946,e3sm.exe,21,5712,21,3785,2020-12-01T00:12:12,2020-12-01T01:15:17,239.938,14029600,e3sm,0.003676471,1,user_115
3947,e3sm.exe,21,5712,21,3839,2020-12-01T04:41:42,2020-12-01T05:45:41,238.316,13722000,e3sm,0.003676471,1,user_115
3948,e3sm.exe,21,5712,21,3797,2020-12-01T05:08:35,2020-12-01T06:11:52,241.026,13939300,e3sm,0.003676471,1,user_115
3949,e3sm.exe,21,5712,21,4809,2020-12-01T05:08:36,2020-12-01T06:28:45,215.668,12162600,e3sm,0.003676471,1,user_115
3950,e3sm.exe,21,5712,21,3677,2020-12-01T10:49:05,2020-12-01T11:50:22,246.014,14007100,e3sm,0.003676471,1,user_115
3951,e3sm.exe,21,5712,21,3749,2020-12-01T11:10:03,2020-12-01T12:12:32,243.117,13773600,e3sm,0.003676471,1,user_115
3952,e3sm.exe,21,5712,21,3786,2020-12-01T15:09:01,2020-12-01T16:12:07,242.199,14031700,e3sm,0.003676471,1,user_115
3953,e3sm.exe,21,5712,21,3929,2020-12-01T19:47:53,2020-12-01T20:53:22,238.562,14130800,e3sm,0.003676471,1,user_115
3954,e3sm.exe,21,5712,21,3873,2020-12-01T19:47:54,2020-12-01T20:52:27,240.057,14012200,e3sm,0.003676471,1,user_115
3955,e3sm.exe,21,5712,21,3912,2020-12-02T02:45:04,2020-12-02T03:50:16,240.583,13827000,e3sm,0.003676471,1,user_115
3956,e3sm.exe,21,5712,21,3868,2020-12-02T02:45:42,2020-12-02T03:50:10,240.076,13629700,e3sm,0.003676471,1,user_115
3957,e3sm.exe,21,5712,21,4556,2020-12-02T03:21:24,2020-12-02T04:37:20,217.272,11738500,e3sm,0.003676471,1,user_115
3958,e3sm.exe,21,5712,21,4336,2020-12-02T03:21:24,2020-12-02T04:33:40,225.958,12574300,e3sm,0.003676471,1,user_115
3959,e3sm.exe,21,5712,21,3808,2020-12-02T03:23:12,2020-12-02T04:26:40,241.059,13883700,e3sm,0.003676471,1,user_115
3960,e3sm.exe,21,5712,21,3804,2020-12-02T03:43:50,2020-12-02T04:47:14,241.338,13704700,e3sm,0.003676471,1,user_115
3961,e3sm.exe,21,5712,21,3800,2020-12-02T03:43:50,2020-12-02T04:47:10,241.063,13992500,e3sm,0.003676471,1,user_115
3962,e3sm.exe,21,5712,21,3847,2020-12-02T09:06:06,2020-12-02T10:10:13,241.162,13797700,e3sm,0.003676471,1,user_115
3963,e3sm.exe,21,5712,21,3798,2020-12-02T09:06:06,2020-12-02T10:09:24,239.203,14009900,e3sm,0.003676471,1,user_115
3964,e3sm.exe,21,5712,21,4030,2020-12-02T10:13:17,2020-12-02T11:20:27,237.035,13524700,e3sm,0.003676471,1,user_115
3965,e3sm.exe,21,5712,21,3877,2020-12-02T10:21:45,2020-12-02T11:26:22,240.754,13939600,e3sm,0.003676471,1,user_115
3966,e3sm.exe,21,5712,21,3795,2020-12-02T10:38:36,2020-12-02T11:41:51,244.61,14000100,e3sm,0.003676471,1,user_115
3967,e3sm.exe,21,5712,21,3794,2020-12-02T10:41:29,2020-12-02T11:44:43,242.372,13876000,e3sm,0.003676471,1,user_115
3968,e3sm.exe,21,5712,21,3787,2020-12-02T10:41:34,2020-12-02T11:44:41,240.759,14070300,e3sm,0.003676471,1,user_115
3969,e3sm.exe,21,5712,21,3811,2020-12-02T10:42:16,2020-12-02T11:45:47,239.511,13854000,e3sm,0.003676471,1,user_115
3970,e3sm.exe,21,5712,21,4933,2020-12-02T10:42:16,2020-12-02T12:04:29,212.919,11322700,e3sm,0.003676471,1,user_115
3971,e3sm.exe,21,5712,21,3798,2020-12-02T10:42:17,2020-12-02T11:45:35,240.003,14305800,e3sm,0.003676471,1,user_115
3972,e3sm.exe,81,22032,81,21805,2020-11-30T03:57:39,2020-11-30T10:01:04,214.579,22834600,e3sm,0.003676471,1,user_116
3973,e3sm.exe,81,22032,81,23115,2020-11-30T16:35:29,2020-11-30T23:00:44,212.352,23227600,e3sm,0.003676471,1,user_116
3974,e3sm.exe,125,34000,125,27827,2020-12-01T04:29:55,2020-12-01T12:13:42,209.862,24408400,e3sm,0.003676471,1,user_116
3975,e3sm.exe,81,22032,81,22549,2020-12-01T07:13:44,2020-12-01T13:29:33,214.392,23292000,e3sm,0.003676471,1,user_116
3976,e3sm.exe,125,34000,125,30925,2020-12-01T19:06:49,2020-12-02T03:42:14,206.755,24714500,e3sm,0.003676471,1,user_116
3977,e3sm.exe,81,22032,81,26067,2020-12-01T19:46:05,2020-12-02T03:00:32,211.561,23352600,e3sm,0.003676471,1,user_116
3978,e3sm.exe,81,22032,81,24890,2020-12-02T01:49:01,2020-12-02T08:43:51,211.241,23399100,e3sm,0.003676471,1,user_116
3979,e3sm.exe,81,22032,81,24208,2020-12-02T09:06:06,2020-12-02T15:49:34,211.191,23342200,e3sm,0.003676471,1,user_116
3980,e3sm.exe,125,34000,125,29366,2020-12-02T09:35:09,2020-12-02T17:44:35,209.1,24578000,e3sm,0.003676471,1,user_116
3981,e3sm.exe,81,22032,81,24389,2020-12-02T13:56:16,2020-12-02T20:42:45,213.018,23165500,e3sm,0.003676471,1,user_116
3982,e3sm.exe,125,34000,125,27506,2020-12-02T21:47:24,2020-12-03T05:25:50,209.574,24534000,e3sm,0.003676471,1,user_116
3983,e3sm.exe,81,22032,81,24166,2020-12-03T03:21:22,2020-12-03T10:04:08,214.998,23268000,e3sm,0.003676471,1,user_116
3984,e3sm.exe,81,22032,81,24321,2020-12-03T09:20:34,2020-12-03T16:05:55,212.101,23279500,e3sm,0.003676471,1,user_116
3985,e3sm.exe,125,34000,125,27042,2020-12-03T18:31:17,2020-12-04T02:01:59,209.616,24776300,e3sm,0.003676471,1,user_116
3986,e3sm.exe,81,22032,81,21795,2020-12-04T02:00:47,2020-12-04T08:04:02,214.439,22181800,e3sm,0.003676471,1,user_116
3987,e3sm.exe,81,22032,81,21986,2020-12-04T18:43:27,2020-12-05T00:49:53,214.052,23327400,e3sm,0.003676471,1,user_116
3988,e3sm.exe,125,34000,125,27326,2020-12-05T00:06:46,2020-12-05T07:42:12,207.906,24538000,e3sm,0.003676471,1,user_116
3989,e3sm.exe,81,22032,81,23601,2020-12-05T03:21:52,2020-12-05T09:55:13,213.489,23489500,e3sm,0.003676471,1,user_116
3990,e3sm.exe,128,34816,128,860,2020-11-30T08:39:53,2020-11-30T08:54:13,186.856,51221100,e3sm,0.003676471,1,user_117
3991,e3sm.exe,128,34816,128,651,2020-11-30T09:27:42,2020-11-30T09:38:33,171.887,36630700,e3sm,0.003676471,1,user_117
3992,e3sm.exe,128,34816,128,885,2020-12-03T10:17:40,2020-12-03T10:32:25,172.869,40775100,e3sm,0.003676471,1,user_117
3993,e3sm.exe,2,544,2,1427,2020-12-03T11:29:09,2020-12-03T11:52:56,205.16,32904300,e3sm,0.003676471,1,user_117
3994,e3sm.exe,2,544,2,3813,2020-12-03T11:29:10,2020-12-03T12:32:43,198.764,40237100,e3sm,0.003676471,1,user_117
3995,e3sm.exe,2,544,2,1439,2020-12-03T17:43:35,2020-12-03T18:07:34,203.805,36937500,e3sm,0.003676471,1,user_117
3996,e3sm.exe,2,544,2,3816,2020-12-03T18:02:58,2020-12-03T19:06:34,204.037,40296400,e3sm,0.003676471,1,user_117
3997,e3sm.exe,169,45968,169,825,2020-11-30T10:17:56,2020-11-30T10:31:41,153.959,6841700,e3sm,0.003676471,1,user_118
3998,e3sm.exe,169,45968,169,11539,2020-11-30T23:03:11,2020-12-01T02:15:30,175.966,10820400,e3sm,0.003676471,1,user_118
3999,e3sm.exe,169,45968,169,12261,2020-12-01T07:13:44,2020-12-01T10:38:05,177.919,10960500,e3sm,0.003676471,1,user_118
4000,e3sm.exe,169,45968,169,828,2020-12-01T11:33:38,2020-12-01T11:47:26,164.002,9038210,e3sm,0.003676471,1,user_118
4001,e3sm.exe,169,45968,169,698,2020-12-01T11:47:26,2020-12-01T11:59:04,164.428,8810300,e3sm,0.003676471,1,user_118
4002,e3sm.exe,169,45968,169,747,2020-12-01T11:58:59,2020-12-01T12:11:26,164.518,8950430,e3sm,0.003676471,1,user_118
